Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,max_repeated_frames,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height
41003,2707,893,53,37,9999,0,1554,0,3700,5749,5,4,1478,525,2000,1,0,1,60,72,50,0,20,15,0,0,1440,1584,17796,2430,320,57,57,57,52,59,47,57,47,100,87,0,0,8837,1007,0,689,179,869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,101,0,0,0
42003,2707,893,53,37,9999,0,1489,0,3700,5509,5,4,1478,525,2000,1,0,1,51,72,51,0,17,25,0,0,1440,1584,19842,2480,323,40,66,69,69,71,38,40,38,94,89,0,0,8837,1007,0,689,179,869,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,101,0,0,0
43004,2707,893,53,37,9999,0,1499,0,3700,5546,5,4,1478,525,2000,1,0,1,36,72,52,0,0,35,0,0,1440,1584,19721,2478,331,38,47,36,42,42,31,38,33,95,91,0,0,8837,1007,0,689,179,869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,331,101,0,0,0
44003,2707,893,53,37,9999,0,1505,0,3700,5568,5,4,1478,525,2000,1,0,1,36,72,53,0,0,36,0,0,1440,1584,13398,2384,324,47,47,50,36,36,36,44,47,95,93,0,0,8837,1007,0,689,179,869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,101,0,0,0
45004,2707,893,53,37,9999,0,1490,0,3700,5513,5,4,1862,525,2000,1,0,1,55,72,49,0,6,21,0,0,1440,1584,11666,2347,321,57,52,52,50,50,57,47,52,95,94,0,0,8837,1007,0,689,179,869,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,321,101,0,0,0
46004,2707,893,53,37,9999,0,1687,0,3700,6241,5,4,1478,525,2000,1,0,1,51,72,49,0,0,23,0,0,1440,1584,18557,2443,325,42,47,42,47,47,27,42,40,100,82,0,0,8837,1007,0,689,179,869,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,101,0,0,0
47021,2707,893,53,37,9999,0,1750,0,3677,6434,5,4,1862,525,2000,1,0,1,37,72,53,0,0,37,0,0,1440,1584,16981,2432,324,57,61,61,69,57,42,47,57,94,85,0,0,8837,1007,0,689,179,869,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,101,0,0,0
48004,2707,893,53,37,9999,0,1845,0,3677,6784,5,4,1862,525,2000,1,0,1,48,72,50,0,2,29,0,0,1440,1584,8396,2337,312,65,60,52,61,57,63,57,65,95,92,0,0,8837,1007,0,689,179,869,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
49004,2707,893,53,37,9999,0,1622,0,3669,5951,5,4,1862,525,2000,1,0,1,67,72,52,0,41,7,0,0,1440,1584,18109,2448,326,52,60,57,50,57,50,45,52,100,91,0,0,8837,1007,0,689,179,869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,101,0,0,0
50005,2707,893,53,37,9999,0,1791,0,3669,6571,5,4,1862,525,2000,1,0,1,40,72,52,0,0,35,0,0,1440,1584,20172,2471,323,47,60,55,57,64,47,42,47,94,91,0,0,8837,1007,0,689,179,869,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,101,0,0,0
51005,2707,893,53,37,9999,0,1711,0,3669,6277,5,4,1862,525,2000,1,0,1,41,72,52,0,0,34,0,0,1440,1584,13976,2429,323,57,63,66,66,64,57,44,57,100,92,0,0,8837,1007,0,689,179,869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,101,0,0,0
52004,2707,893,53,37,9999,0,1527,0,3669,5602,5,4,1478,525,2000,1,0,1,41,72,52,0,0,31,0,0,1440,1584,18310,2474,330,31,47,36,42,47,31,26,30,95,86,0,0,8837,1007,0,689,179,869,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,330,101,0,0,0
53004,2707,893,53,37,9999,0,1645,0,3669,6035,5,4,1478,525,1353,1,0,1,36,72,53,0,0,36,0,0,1440,1584,19095,2487,320,36,47,44,44,44,36,36,31,95,85,0,0,8837,1007,0,689,179,869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,101,0,0,0
54004,2707,893,53,37,9999,0,1562,0,3669,5730,5,4,1862,525,2000,1,0,1,50,72,51,0,3,29,0,0,1440,1584,8863,2329,319,57,50,47,52,50,50,57,55,94,93,0,0,8837,1007,0,689,179,869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,101,0,0,0
55004,2707,893,53,37,9999,0,1523,0,3669,5587,5,4,1478,525,1353,1,0,1,57,72,53,0,43,15,0,0,1440,1584,20668,2444,322,39,57,50,44,60,39,33,35,94,89,0,0,8837,1007,0,689,179,869,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,101,0,0,0
56005,2707,893,53,37,9999,0,1550,0,3695,5727,5,4,1478,525,2000,1,0,1,36,72,53,0,0,36,0,0,1440,1584,13241,2404,320,47,52,47,52,47,44,44,47,95,90,0,0,8837,1007,0,689,179,869,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,101,0,0,0
57004,2707,893,53,37,9999,0,1437,0,3695,5309,5,4,1862,525,2000,1,0,1,57,72,49,0,3,22,0,0,1440,1584,16019,2391,322,44,44,50,52,44,38,36,44,100,96,0,0,8837,1007,0,689,179,869,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,101,0,0,0
58004,2707,893,53,37,9999,0,1486,0,3695,5490,5,4,1478,525,2000,1,0,1,41,72,51,0,0,32,0,0,1440,1584,18908,2482,326,40,52,52,50,47,38,40,35,94,85,0,0,8837,1007,0,689,179,869,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,101,0,0,0
59026,2710,883,53,38,9999,0,1519,0,3698,5617,5,4,1478,525,2000,1,0,1,36,72,52,0,0,36,0,0,1440,1584,18590,2499,324,35,42,42,47,52,31,30,35,100,86,0,0,8833,998,0,679,179,859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,101,0,0,0
60004,2710,883,53,38,9999,0,1524,0,3698,5635,5,4,1478,525,2000,1,0,1,36,72,53,0,0,37,0,0,1440,1584,17526,2471,319,35,47,42,44,44,35,34,25,94,85,0,0,8833,998,0,679,179,859,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,101,0,0,0
61005,2710,883,53,38,9999,0,1632,0,3698,6035,5,4,1478,525,2000,1,0,1,36,72,53,0,0,36,0,0,1440,1584,12680,2482,329,47,45,42,52,52,42,47,39,94,91,0,0,8833,998,0,679,179,859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,329,101,0,0,0
62005,2710,883,53,38,9999,0,1537,0,3698,5683,5,4,1766,525,2000,1,0,1,64,72,52,0,24,17,0,0,1440,1584,17966,2375,308,50,52,47,44,44,39,50,36,95,89,0,0,8833,998,0,679,179,859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308,101,0,0,0
63005,2710,883,53,38,9999,0,1649,0,3698,6098,5,4,1862,525,2000,1,0,1,52,72,50,0,18,23,0,0,1440,1584,14077,2460,315,54,60,57,63,63,52,54,50,95,97,0,0,8833,998,0,679,179,859,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
64005,2710,883,53,38,9999,0,1527,0,3682,5622,5,4,1766,525,2000,1,0,1,67,72,48,0,4,10,0,0,1440,1584,12705,2381,312,60,54,56,56,50,60,60,47,94,90,0,0,8833,998,0,679,179,859,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
65005,2710,883,53,38,9999,0,1484,0,3682,5464,5,4,1478,525,2000,1,0,1,47,72,52,0,16,24,0,0,1440,1584,17113,2453,314,36,45,42,45,39,33,36,31,90,88,0,0,8833,998,0,679,179,859,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
66005,2710,883,53,38,9999,0,1514,0,3682,5574,5,4,1478,525,2000,1,0,1,38,72,51,0,0,38,0,0,1440,1584,17234,2470,315,38,50,42,44,52,38,35,33,94,84,0,0,8833,998,0,679,179,859,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
67005,2710,883,53,38,9999,0,1431,0,3682,5268,5,4,1478,525,2000,1,0,1,38,72,53,0,0,36,0,0,1440,1584,15438,2448,315,45,54,47,42,52,40,33,45,94,90,0,0,8833,998,0,679,179,859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
68006,2710,883,53,38,9999,0,1439,0,3682,5298,5,4,1478,525,2000,1,0,1,38,72,52,0,1,33,0,0,1440,1584,17278,2465,324,39,45,44,47,45,39,38,38,95,81,0,0,8833,998,0,679,179,859,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,324,101,0,0,0
69005,2710,883,53,38,9999,0,1531,0,3700,5664,5,4,1478,525,2000,1,0,1,37,72,54,0,0,36,0,0,1440,1584,16395,2452,314,35,44,52,35,47,35,33,33,94,88,0,0,8833,998,0,679,179,859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
70006,2710,883,53,38,9999,0,1546,0,3700,5720,5,4,1478,525,2000,1,0,1,46,72,51,0,0,30,0,0,1440,1584,18301,2476,318,35,81,73,94,81,35,27,33,94,86,0,0,8833,998,0,679,179,859,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,101,0,0,0
71006,2710,883,53,38,9999,0,1537,0,3700,5686,5,4,1478,525,2000,1,0,1,37,72,53,0,0,35,0,0,1440,1584,17118,2468,317,36,63,66,84,76,21,36,35,80,86,0,0,8833,998,0,679,179,859,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,101,0,0,0
72006,2710,883,53,38,9999,0,1439,0,3696,5318,5,4,1478,525,2000,1,0,1,45,72,51,0,0,30,0,0,1440,1584,17973,2484,309,35,60,69,81,80,35,33,33,80,84,0,0,8833,998,0,679,179,859,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
73006,2710,883,53,38,9999,0,1494,0,3696,5521,5,4,1478,525,2000,1,0,1,36,72,52,0,0,36,0,0,1440,1584,18796,2492,326,38,44,47,42,44,35,31,38,95,89,0,0,8833,998,0,679,179,859,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,326,101,0,0,0
74006,2710,883,53,38,9999,0,1538,0,3696,5684,5,4,1478,525,2000,1,0,1,36,72,53,0,0,36,0,0,1440,1584,18377,2473,322,36,44,44,44,44,36,31,35,100,88,0,0,8833,998,0,679,179,859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,101,0,0,0
75006,2710,883,53,38,9999,0,1735,0,3696,6412,5,4,1478,525,2000,1,0,1,36,72,53,0,0,36,0,0,1440,1584,19268,2497,322,42,55,42,52,47,42,40,31,100,88,0,0,8833,998,0,679,179,859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,101,0,0,0
76006,2710,883,53,38,9999,0,1532,0,3696,5662,5,4,1478,525,2000,1,0,1,36,72,52,0,0,36,0,0,1440,1584,18256,2468,323,39,44,52,39,42,39,26,38,90,85,0,0,8833,998,0,679,179,859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,323,101,0,0,0
77006,2710,883,53,38,9999,0,1654,0,3696,6113,5,4,1478,525,2000,1,0,1,40,72,52,0,0,36,0,0,1440,1584,9311,2446,320,57,50,47,44,50,57,56,57,100,93,0,0,8833,998,0,679,179,859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,101,0,0,0
78006,2710,883,53,38,9999,0,1468,0,3696,5425,5,4,1862,525,2000,1,0,1,64,72,51,0,22,9,0,0,1440,1584,16168,2453,315,45,42,47,42,36,38,36,45,95,93,0,0,8833,998,0,679,179,859,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
79029,2713,868,53,38,9999,0,1522,0,3695,5623,5,4,1478,525,2000,1,0,1,37,72,52,0,0,35,0,0,1440,1584,18554,2465,322,39,47,39,44,39,39,31,31,95,89,0,0,8817,983,0,664,179,844,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,101,0,0,0
80006,2713,868,53,38,9999,0,1594,0,3692,5885,5,4,1478,525,2000,1,0,1,36,72,52,0,0,37,0,0,1440,1584,13503,2454,322,42,52,52,47,50,42,39,38,94,82,0,0,8817,983,0,664,179,844,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,322,101,0,0,0
81007,2713,868,53,38,9999,0,1588,0,3692,5862,5,4,1766,525,2000,1,0,1,61,72,48,0,3,22,0,0,1440,1584,10237,2328,317,47,50,50,52,44,44,47,47,95,99,0,0,8817,983,0,664,179,844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,317,101,0,0,0
82007,2713,868,53,38,9999,0,1484,0,3692,5478,5,4,1478,525,2000,1,0,1,49,72,50,0,0,25,0,0,1440,1584,17081,2438,316,38,50,42,45,44,30,38,38,95,90,0,0,8817,983,0,664,179,844,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,316,101,0,0,0
83007,2713,868,53,38,9999,0,1479,0,3692,5460,5,4,1574,525,2000,1,0,1,45,72,51,0,1,26,0,0,1440,1584,16563,2440,315,47,50,54,50,44,35,47,45,95,88,0,0,8817,983,0,664,179,844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
84007,2713,868,53,38,9999,0,1517,0,3692,5600,5,4,1862,525,2000,1,0,1,42,72,51,0,0,35,0,0,1440,1584,17991,2422,325,40,39,42,50,47,30,38,40,90,85,0,0,8817,983,0,664,179,844,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,325,101,0,0,0
85008,2713,868,53,38,9999,0,1700,0,3675,6247,5,4,1478,525,2000,1,0,1,59,72,49,0,1,26,0,0,1440,1584,9493,2337,311,57,57,50,47,47,50,52,57,95,95,0,0,8817,983,0,664,179,844,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,311,101,0,0,0
86008,2713,868,52,38,9999,0,1609,0,3675,5913,5,4,1478,525,2000,1,0,1,48,72,52,0,18,23,0,0,1440,1584,12463,2495,315,52,47,38,50,52,35,52,47,100,93,0,0,8817,983,0,664,179,844,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
87007,2713,868,52,38,9999,0,1634,0,3675,6004,5,4,1766,525,2000,1,0,1,51,72,49,0,1,27,0,0,1440,1584,14766,2486,315,52,52,39,45,42,38,39,52,95,94,0,0,8817,983,0,664,179,844,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
88008,2713,868,52,38,9999,0,1618,0,3684,5960,5,4,1862,525,2000,1,0,1,62,72,51,0,9,13,0,0,1440,1584,14624,2425,319,39,50,50,44,50,39,39,39,100,90,0,0,8817,983,0,664,179,844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,101,0,0,0
89007,2713,868,52,38,9999,0,1511,0,3684,5566,5,4,1574,525,2000,1,0,1,46,72,51,0,0,30,0,0,1440,1584,17037,2453,327,45,47,47,47,50,45,36,42,95,94,0,0,8817,983,0,664,179,844,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,327,101,0,0,0
90008,2713,868,52,38,9999,0,1589,0,3684,5853,5,4,1670,525,2000,1,0,1,54,72,49,0,4,23,0,0,1440,1584,12691,2427,312,45,52,39,47,52,45,42,42,95,99,0,0,8817,983,0,664,179,844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
91008,2713,868,52,38,9999,0,1460,0,3684,5378,5,4,1478,525,2000,1,0,1,38,72,53,0,2,30,0,0,1440,1584,17408,2472,319,33,47,38,47,47,30,33,30,95,82,0,0,8817,983,0,664,179,844,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,319,101,0,0,0
92008,2713,868,52,38,9999,0,1626,0,3684,5990,5,4,1478,525,2000,1,0,1,49,72,50,0,1,33,0,0,1440,1584,9125,2356,307,57,56,50,47,52,52,57,50,95,91,0,0,8817,983,0,664,179,844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,307,101,0,0,0
93008,2713,868,52,38,9999,0,1485,0,3684,5470,5,4,1862,525,2000,1,0,1,61,72,54,0,54,5,0,0,1440,1584,17667,2438,313,36,44,50,47,39,30,31,36,94,86,0,0,8817,983,0,664,179,844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,313,101,0,0,0
94008,2713,868,52,38,9999,0,1432,0,3684,5275,5,4,1478,525,2000,1,0,1,39,72,51,0,1,36,0,0,1440,1584,17161,2445,320,36,45,42,36,36,33,28,36,95,83,0,0,8817,983,0,664,179,844,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,320,101,0,0,0
95008,2713,868,52,38,9999,0,1441,0,3684,5308,5,4,1478,525,2000,1,0,1,39,72,52,0,0,35,0,0,1440,1584,17184,2474,318,40,44,47,45,42,35,40,35,94,83,0,0,8817,983,0,664,179,844,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,318,101,0,0,0
96008,2713,868,52,38,9999,0,1538,0,3687,5670,5,4,1478,525,2000,1,0,1,43,72,51,0,0,33,0,0,1440,1584,14941,2479,315,47,50,36,50,44,38,47,42,95,94,0,0,8817,983,0,664,179,844,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,315,101,0,0,0
97008,2713,868,52,38,9999,0,1513,0,3687,5578,5,4,1478,525,2000,1,0,1,45,72,51,0,0,29,0,0,1440,1584,15450,2472,309,45,44,42,42,47,45,30,39,94,94,0,0,8817,983,0,664,179,844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
98008,2713,868,52,38,9999,0,1500,0,3687,5530,5,4,1478,525,2000,1,0,1,42,72,51,0,1,30,0,0,1440,1584,16038,2475,309,40,42,42,36,35,35,39,40,95,90,0,0,8817,983,0,664,179,844,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
99032,2717,869,52,38,9999,0,1517,0,3690,5597,5,4,1574,525,2000,1,0,1,42,72,52,0,0,32,0,0,1440,1584,15843,2472,309,42,50,47,44,44,42,31,36,94,86,0,0,8818,984,0,665,179,845,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,309,101,0,0,0
100009,2717,869,52,38,9999,0,1533,0,3690,5656,5,4,1478,525,2000,1,0,1,46,72,51,0,0,30,0,0,1440,1584,15005,2465,312,42,47,36,44,38,39,33,42,100,97,0,0,8818,984,0,665,179,845,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,312,101,0,0,0
101008,2717,869,52,38,9999,0,1498,0,3690,5527,5,4,1478,525,2000,1,0,1,46,72,51,0,0,26,0,0,1440,1584,16485,2472,314,42,44,44,50,50,42,36,30,95,92,0,0,8818,984,0,665,179,845,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
102009,2717,869,52,38,9999,0,1481,0,3690,5464,5,4,1478,525,1353,1,0,1,45,72,51,0,0,32,0,0,1440,1584,17188,2477,314,38,39,42,38,42,38,33,38,95,84,0,0,8818,984,0,665,179,845,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,314,101,0,0,0
