Time Stamp,available_memory_MB,app_pss_MB,battery_level_percentage,battery_temperature_celcius,battery_current_now_milliamps,sensor_temperature_celcius,power_current,power_level_state,power_voltage,power_wattage,cpu_level,gpu_level,cpu_frequency_MHz,gpu_frequency_MHz,mem_frequency_MHz,minimum_vsyncs,extra_latency_mode,phase_sync_mode,average_frame_rate,display_refresh_rate,average_prediction_milliseconds,screen_tear_count,early_frame_count,stale_frame_count,maximum_rotational_speed_degrees_per_second,foveation_level,eye_buffer_width,eye_buffer_height,app_gpu_time_microseconds,timewarp_gpu_time_microseconds,guardian_gpu_time_microseconds,cpu_utilization_percentage,cpu_utilization_percentage_core0,cpu_utilization_percentage_core1,cpu_utilization_percentage_core2,cpu_utilization_percentage_core3,cpu_utilization_percentage_core4,cpu_utilization_percentage_core5,cpu_utilization_percentage_core6,cpu_utilization_percentage_core7,gpu_utilization_percentage,spacewarp_motion_vector_type,spacewarped_frames_per_second,app_vss_MB,app_rss_MB,app_dalvik_pss_MB,app_private_dirty_MB,app_private_clean_MB,app_uss_MB,stale_frames_consecutive,max_repeated_frames,screen_fill_rate_left_eye,screen_fill_rate_right_eye,screen_fill_rate,screen_red_intensity_left_eye,screen_red_intensity_right_eye,screen_red_intensity,screen_green_intensity_left_eye,screen_green_intensity_right_eye,screen_green_intensity,screen_blue_intensity_left_eye,screen_blue_intensity_right_eye,screen_blue_intensity,screen_color_intensity_left_eye,screen_color_intensity_right_eye,screen_color_intensity,screen_brightness,screen_dimming,screen_power_consumption,hands_input_extra_delay,eyes_input_extra_delay,avg_vertices_per_frame,avg_fill_percentage,avg_inst_per_frag,avg_inst_per_vert,avg_frag_inst_per_pixel,avg_vert_inst_per_pixel,avg_textures_per_frag,percent_time_shading_frags,percent_time_shading_verts,percent_time_compute,percent_vertex_fetch_stall,percent_texture_fetch_stall,percent_texture_l1_miss,percent_texture_l2_miss,percent_texture_nearest_filtered,percent_texture_linear_filtered,percent_texture_anisotropic_filtered,vrshell_average_frame_rate,vrshell_gpu_time_microseconds,vrshell_and_guardian_gpu_time_microseconds,render_scale,dynres_recommendation_percentage,dynres_recommendation_width,dynres_recommendation_height
41003,2666,936,100,35,9999,0,257,0,4343,1116,5,4,1478,525,2000,1,0,1,58,72,48,0,1,16,0,0,1440,1584,14973,830,0,59,36,35,38,30,52,50,59,28,99,0,0,8655,1089,0,745,171,916,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
42003,2666,936,100,35,9999,0,299,0,4343,1298,5,4,1478,525,2000,1,0,1,59,72,48,0,0,16,0,0,1440,1584,15241,851,0,52,30,25,25,16,42,52,52,19,99,0,0,8655,1089,0,745,171,916,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
43003,2666,936,100,35,9999,0,282,0,4346,1225,5,4,1574,525,2000,1,0,1,56,72,48,0,2,17,0,0,1440,1584,12956,837,0,59,38,25,19,25,50,47,59,14,98,0,0,8655,1089,0,745,171,916,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
44004,2666,936,100,35,9999,0,259,0,4346,1125,5,4,1862,525,2000,1,0,1,69,72,45,0,0,10,0,0,1440,1584,13800,850,0,63,33,33,31,23,61,63,63,25,98,0,0,8655,1089,0,745,171,916,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
45003,2666,936,100,35,9999,0,63,0,4346,273,5,4,1862,525,2000,1,0,1,72,72,49,0,45,1,0,0,1440,1584,13318,816,0,69,21,25,34,21,57,69,60,18,95,0,0,8655,1089,0,745,171,916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
46003,2666,936,100,35,9999,0,120,0,4346,521,3,4,1862,525,2000,1,0,1,70,72,52,1,41,6,0,0,1440,1584,12881,824,0,54,31,19,19,22,52,52,54,10,99,0,0,8655,1089,0,745,171,916,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
47003,2666,936,100,35,9999,0,131,0,4358,570,5,4,1478,525,2000,1,0,1,68,72,52,0,3,12,0,0,1440,1584,17186,829,0,42,28,28,25,11,42,36,35,14,97,0,0,8655,1089,0,745,171,916,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
48003,2666,936,100,35,9999,0,348,0,4358,1516,5,4,1478,525,2000,1,0,1,55,72,49,0,3,16,0,0,1440,1584,12420,830,0,57,28,25,33,26,57,52,50,19,99,0,0,8655,1089,0,745,171,916,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
49003,2666,936,100,35,9999,0,319,0,4358,1390,5,4,1478,525,2000,1,0,1,65,72,48,0,3,13,0,0,1440,1584,14316,822,0,50,31,23,16,25,44,50,44,14,99,0,0,8655,1089,0,745,171,916,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
50004,2666,936,100,35,9999,0,307,0,4358,1337,3,4,1766,525,2000,1,0,1,63,72,47,0,4,13,0,0,1440,1584,14168,827,0,52,26,26,21,17,52,52,44,10,99,0,0,8655,1089,0,745,171,916,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
51004,2666,936,100,35,9999,0,361,0,4358,1573,5,4,1478,525,2000,1,0,1,62,72,47,0,3,13,0,0,1440,1584,15645,832,0,52,47,27,33,35,52,47,52,26,99,0,0,8655,1089,0,745,171,916,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
52004,2666,936,100,35,9999,0,261,0,4358,1137,3,4,1382,525,2000,1,0,1,59,72,47,0,0,14,0,0,1440,1584,16549,834,0,47,31,16,28,19,42,44,47,10,97,0,0,8655,1089,0,745,171,916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
53004,2666,936,100,35,9999,0,312,0,4343,1355,5,4,1478,525,2000,1,0,1,57,72,48,0,1,19,0,0,1440,1584,15734,842,0,47,26,26,22,25,44,47,47,18,99,0,0,8655,1089,0,745,171,916,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
54004,2666,936,100,36,9999,0,322,0,4343,1398,3,4,1862,525,2000,1,0,1,60,72,48,0,5,13,0,0,1440,1584,13732,825,0,71,31,30,35,30,65,63,71,28,97,0,0,8655,1089,0,745,171,916,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
55004,2666,936,100,36,9999,0,150,0,4350,652,2,4,1382,525,2000,1,0,1,71,72,50,0,40,1,0,0,1440,1584,11073,825,0,64,47,47,50,57,59,57,64,10,88,0,0,8655,1089,0,745,171,916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
56004,2666,936,100,36,9999,0,227,0,4350,987,3,4,1171,525,2000,1,0,1,72,72,55,0,19,0,0,0,1440,1584,13401,837,0,69,44,39,59,52,59,69,63,14,98,0,0,8655,1089,0,745,171,916,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
57004,2666,936,100,36,9999,0,204,0,4350,887,5,4,1478,525,2000,1,0,1,66,72,53,0,6,14,0,0,1440,1584,14037,840,0,54,36,25,28,15,45,54,50,22,94,0,0,8655,1089,0,745,171,916,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
58004,2666,936,100,36,9999,0,196,0,4350,852,3,4,1382,525,2000,1,0,1,68,72,44,0,2,4,0,0,1440,1584,10534,803,0,66,36,33,33,33,66,61,60,19,85,0,0,8655,1089,0,745,171,916,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
59022,2690,919,100,36,9999,0,387,0,4350,1683,3,4,1171,525,2000,1,0,1,72,72,51,0,29,0,0,0,1440,1584,14616,822,0,60,30,35,33,22,59,47,60,14,99,0,0,8638,1072,0,728,171,899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
60004,2690,919,100,36,9999,0,239,0,4350,1039,5,4,1478,525,2000,1,0,1,62,72,55,0,5,18,0,0,1440,1584,15120,848,0,54,26,26,21,33,54,44,42,19,99,0,0,8638,1072,0,728,171,899,6,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
61005,2690,919,100,36,9999,0,496,0,4350,2157,5,4,1766,525,2000,1,0,1,60,72,48,0,7,15,0,0,1440,1584,11966,823,0,61,36,35,31,42,57,52,61,42,98,0,0,8638,1072,0,728,171,899,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
62004,2690,919,100,36,9999,0,348,0,4350,1513,5,4,1478,525,2000,1,0,1,65,72,50,0,20,11,0,0,1440,1584,16375,839,0,47,16,15,28,15,42,47,47,19,99,0,0,8638,1072,0,728,171,899,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
63004,2690,919,100,36,9999,0,351,0,4338,1522,5,4,1478,525,2000,1,0,1,55,72,48,0,1,20,0,0,1440,1584,18298,854,0,47,25,21,11,15,47,36,36,14,98,0,0,8638,1072,0,728,171,899,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
64005,2690,919,100,36,9999,0,331,0,4338,1435,5,4,1862,525,2000,1,0,1,53,72,49,0,2,22,0,0,1440,1584,12424,806,0,55,26,22,16,26,54,47,55,19,95,0,0,8638,1072,0,728,171,899,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
65005,2690,919,100,36,9999,0,197,0,4338,854,5,4,1478,525,2000,1,0,1,71,72,52,0,48,4,0,0,1440,1584,14472,850,0,61,26,23,28,23,54,61,52,19,98,0,0,8638,1072,0,728,171,899,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
66005,2690,919,100,36,9999,0,186,0,4352,809,3,4,1862,525,2000,1,0,1,60,72,47,0,5,14,0,0,1440,1584,15435,848,0,50,33,28,11,23,47,50,50,18,97,0,0,8638,1072,0,728,171,899,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
67005,2690,919,100,36,9999,0,218,0,4352,948,5,4,1670,525,2000,1,0,1,67,72,47,0,9,10,0,0,1440,1584,10396,804,0,57,22,28,26,16,52,47,57,10,83,0,0,8638,1072,0,728,171,899,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
68005,2690,919,100,36,9999,0,387,0,4352,1684,5,4,1382,525,2000,1,0,1,71,72,52,0,53,5,0,0,1440,1584,15499,824,0,52,30,22,21,25,47,52,50,10,96,0,0,8638,1072,0,728,171,899,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
69005,2690,919,100,36,9999,0,251,0,4352,1092,5,4,1478,525,2000,1,0,1,69,72,51,0,25,5,0,0,1440,1584,18429,832,0,42,25,28,28,28,38,42,31,19,91,0,0,8638,1072,0,728,171,899,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
70006,2690,919,100,36,9999,0,79,0,4352,343,5,4,1478,525,2000,1,0,1,52,72,50,0,0,27,0,0,1440,1584,13938,840,0,52,36,15,15,19,36,42,52,14,94,0,0,8638,1072,0,728,171,899,9,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
71005,2690,919,100,36,9999,0,212,0,4352,922,5,4,1478,525,2000,1,0,1,70,72,49,0,2,4,0,0,1440,1584,13481,823,0,68,35,26,26,26,57,68,64,25,99,0,0,8638,1072,0,728,171,899,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
72005,2690,919,100,36,9999,0,291,0,4350,1265,5,4,1478,525,2000,1,0,1,59,72,50,0,0,17,0,0,1440,1584,17406,824,0,50,36,31,36,28,50,50,42,10,97,0,0,8638,1072,0,728,171,899,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
73006,2690,919,100,36,9999,0,252,0,4344,1094,5,4,1670,525,2000,1,0,1,54,72,48,0,0,23,0,0,1440,1584,17470,847,0,50,30,27,33,28,44,47,50,14,97,0,0,8638,1072,0,728,171,899,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
74005,2690,919,100,36,9999,0,272,0,4344,1181,5,4,1862,525,2000,1,0,1,60,72,47,0,1,16,0,0,1440,1584,12317,817,0,57,28,25,31,30,52,55,57,14,98,0,0,8638,1072,0,728,171,899,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
75005,2690,919,100,36,9999,0,85,0,4344,369,5,4,1478,525,2000,1,0,1,69,72,51,0,13,7,0,0,1440,1584,17105,847,0,47,25,31,27,31,47,43,42,19,98,0,0,8638,1072,0,728,171,899,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
76006,2690,919,100,36,9999,0,200,0,4344,868,5,4,1478,525,2000,1,0,1,58,72,47,1,3,18,0,0,1440,1584,12950,814,0,57,39,27,28,27,47,50,57,5,99,0,0,8638,1072,0,728,171,899,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
77007,2690,919,100,36,9999,0,54,0,4344,234,5,4,1478,525,2000,1,0,1,56,72,49,0,0,21,0,0,1440,1584,16932,869,0,47,30,19,25,27,47,39,44,14,95,0,0,8638,1072,0,728,171,899,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
78006,2690,919,100,36,9999,0,130,0,4344,564,5,4,1478,525,2000,1,0,1,62,72,48,0,3,14,0,0,1440,1584,11716,813,0,54,36,28,31,31,50,52,54,19,96,0,0,8638,1072,0,728,171,899,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
79024,2713,909,100,36,9999,0,247,0,4346,1073,5,4,1478,525,2000,1,0,1,62,72,51,0,30,13,0,0,1440,1584,19222,838,0,50,33,31,33,25,35,50,45,10,95,0,0,8622,1062,0,718,171,890,5,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
80007,2713,909,100,36,9999,0,288,0,4345,1251,5,4,1478,525,2000,1,0,1,52,72,48,0,0,23,0,0,1440,1584,17280,849,0,47,28,19,28,25,42,47,45,18,97,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
81007,2713,909,100,36,9999,0,280,0,4345,1216,5,4,1862,525,2000,1,0,1,57,72,49,0,4,19,0,0,1440,1584,16432,820,0,50,36,35,30,30,50,42,50,18,97,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
82007,2713,909,100,36,9999,0,334,0,4345,1451,5,4,1862,525,2000,1,0,1,60,72,48,0,3,19,0,0,1440,1584,16970,844,0,42,28,16,31,23,42,35,39,14,93,0,0,8622,1062,0,718,171,890,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
83007,2713,909,100,36,9999,0,300,0,4342,1302,5,4,1478,525,2000,1,0,1,51,72,49,0,0,27,0,0,1440,1584,17107,846,0,44,33,30,28,25,42,44,40,14,95,0,0,8622,1062,0,718,171,890,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
84007,2713,909,100,36,9999,0,285,0,4342,1237,5,4,1862,525,2000,1,0,1,65,72,47,0,2,11,0,0,1440,1584,12297,811,0,60,30,25,33,25,52,47,60,10,97,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
85007,2713,909,100,36,9999,0,192,0,4342,833,5,4,1670,525,2000,1,0,1,60,72,51,0,30,16,0,0,1440,1584,14406,821,0,56,31,27,25,15,39,56,50,19,97,0,0,8622,1062,0,718,171,890,7,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
86007,2713,909,100,36,9999,0,187,0,4342,811,5,4,1862,525,2000,1,0,1,66,72,48,0,2,8,0,0,1440,1584,18259,827,0,52,21,28,28,25,44,44,52,14,96,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
87007,2713,909,100,36,9999,0,45,0,4342,195,5,4,1478,525,2000,1,0,1,51,72,49,0,0,25,0,0,1440,1584,17751,870,0,47,35,19,21,27,47,42,39,21,94,0,0,8622,1062,0,718,171,890,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
88007,2713,909,100,36,9999,0,165,0,4353,718,5,4,1478,525,2000,1,0,1,58,72,48,0,2,18,0,0,1440,1584,17021,863,0,50,25,28,25,26,50,45,50,5,99,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
89007,2713,909,100,36,9999,0,333,0,4353,1449,5,4,1478,525,2000,1,0,1,52,72,49,0,0,24,0,0,1440,1584,17343,875,0,50,26,16,31,28,50,36,50,14,98,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
90007,2713,909,100,36,9999,0,206,0,4353,896,5,4,1478,525,2000,1,0,1,44,72,50,0,0,29,0,0,1440,1584,19950,891,0,35,25,19,19,19,35,33,27,9,83,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
91007,2713,909,100,36,9999,0,155,0,4353,674,5,4,1478,525,2000,1,0,1,38,72,52,0,0,36,0,0,1440,1584,19018,893,0,45,30,43,36,26,35,36,45,47,81,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
92007,2713,909,100,36,9999,0,252,0,4353,1096,5,4,1478,525,2000,1,0,1,45,72,49,0,0,30,0,0,1440,1584,19161,876,0,39,33,30,30,16,39,36,36,9,98,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
93008,2713,909,100,36,9999,0,96,0,4345,417,5,4,1478,525,2000,1,0,1,42,72,51,0,0,30,0,0,1440,1584,18537,873,0,50,30,30,25,25,50,35,39,5,90,0,0,8622,1062,0,718,171,890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
94008,2713,909,100,36,9999,0,187,0,4345,812,5,4,1478,525,2000,1,0,1,56,72,48,0,0,19,0,0,1440,1584,16028,870,0,47,23,26,39,38,47,42,47,27,96,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
95008,2713,909,100,36,9999,0,230,0,4345,999,5,4,1478,525,2000,1,0,1,53,72,49,0,0,23,0,0,1440,1584,16771,868,0,50,26,26,25,16,42,50,39,10,98,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
96008,2713,909,100,36,9999,0,151,0,4350,656,5,4,1862,525,2000,1,0,1,61,72,47,0,3,14,0,0,1440,1584,13950,844,0,42,26,27,28,19,39,38,42,10,99,0,0,8622,1062,0,718,171,890,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
97008,2713,909,100,36,9999,0,194,0,4350,843,3,4,1382,525,2000,1,0,1,62,72,47,0,1,10,0,0,1440,1584,15156,847,0,54,30,19,33,34,47,52,54,14,98,0,0,8622,1062,0,718,171,890,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
98008,2713,909,100,36,9999,0,290,0,4350,1261,5,4,1478,525,2000,1,0,1,68,72,47,0,1,10,0,0,1440,1584,12824,831,0,57,35,11,19,19,50,47,57,14,99,0,0,8622,1062,0,718,171,890,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
99028,2700,905,100,36,9999,0,327,0,4350,1422,3,4,1382,525,2000,1,0,1,68,72,47,0,1,8,0,0,1440,1584,13809,834,0,59,21,26,19,25,59,47,44,14,99,0,0,8622,1058,0,714,171,886,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
100008,2700,905,100,36,9999,0,97,0,4350,421,3,4,1171,525,2000,1,0,1,66,72,48,0,2,8,0,0,1440,1584,14276,835,0,55,22,21,15,21,50,42,55,14,98,0,0,8622,1058,0,714,171,886,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
101008,2700,905,100,36,9999,0,337,0,4350,1465,5,4,1574,525,2000,1,0,1,66,72,48,0,2,13,0,0,1440,1584,13732,838,0,55,22,31,25,35,54,55,52,25,99,0,0,8622,1058,0,714,171,886,4,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
102008,2700,905,100,36,9999,0,334,0,4350,1452,3,4,1382,525,2000,1,0,1,66,72,46,0,1,8,0,0,1440,1584,14671,840,0,57,26,16,28,25,57,52,47,19,99,0,0,8622,1058,0,714,171,886,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
103009,2700,905,100,36,9999,0,121,0,4338,524,5,4,1766,525,2000,1,0,1,71,72,46,0,1,6,0,0,1440,1584,12138,826,0,55,39,25,25,23,50,50,55,19,94,0,0,8622,1058,0,714,171,886,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,101,0,0,0
